reason,id,score
flag_people,12/37597566212.jpg,0.9999059438705444
flag_people,80/50933801380.jpg,0.9999048709869385
flag_people,35/52538041035.jpg,0.9999018907546997
flag_people,13/49995000713.jpg,0.9999018907546997
flag_people,10/52535648210.jpg,0.9999018907546997
flag_people,26/50476735326.jpg,0.9998985528945923
flag_people,13/44094160113.jpg,0.9998939037322998
flag_people,17/44095049717.jpg,0.9998939037322998
flag_people,76/52422796276.jpg,0.9998847246170044
flag_people,47/52815774547.jpg,0.9998840093612671
flag_people,79/49308459879.jpg,0.9998819828033447
flag_people,60/48744705960.jpg,0.9998770952224731
flag_night,72/44693108272.jpg,0.9999580383300781
flag_night,83/51375687583.jpg,0.9999573230743408
flag_night,13/49754038513.jpg,0.9999485015869141
flag_night,99/49721098499.jpg,0.9999446868896484
flag_night,29/50026081029.jpg,0.9999203681945801
flag_night,07/52268544307.jpg,0.9999192953109741
flag_night,08/52148701208.jpg,0.999914288520813
flag_night,45/49168037445.jpg,0.9999061822891235
flag_night,40/45256436540.jpg,0.9998968839645386
flag_night,50/48652376250.jpg,0.999895453453064
flag_night,35/51427775335.jpg,0.9998914003372192
flag_night,75/51859696075.jpg,0.9998685121536255
flag_night,11/47678232711.jpg,0.9998468160629272
flag_night,33/51795171033.jpg,0.9998302459716797
flag_night,15/45144295815.jpg,0.9998206496238708
flag_night,70/52292069970.jpg,0.9998157620429993
flag_night,97/36300068297.jpg,0.9998080134391785
flag_night,52/48848032352.jpg,0.9998050332069397
flag_night,24/49135101224.jpg,0.9997876286506653
flag_night,01/52915732001.jpg,0.9997721314430237
flag_night,48/47531596548.jpg,0.9997687935829163
flag_night,47/51305267247.jpg,0.9997374415397644
flag_night,81/49195837181.jpg,0.9997279047966003
flag_night,67/43811372467.jpg,0.9997246861457825
flag_night,88/14095346788.jpg,0.9997228980064392
flag_night,92/45201985392.jpg,0.9997066855430603
flag_night,17/42531926517.jpg,0.9997040629386902
flag_night,21/50995657821.jpg,0.9996994733810425
flag_night,87/44172096687.jpg,0.9996950626373291
flag_night,72/50476362772.jpg,0.9996867179870605
flag_night,61/47408930261.jpg,0.9996834993362427
flag_night,87/47178366287.jpg,0.9996806383132935
flag_night,60/44837734960.jpg,0.9996339082717896
flag_night,92/44563374092.jpg,0.9996334314346313
flag_night,70/48338220070.jpg,0.999619722366333
flag_night,48/43984506748.jpg,0.9995799660682678
flag_night,33/49654943033.jpg,0.9995747208595276
flag_night,26/40124786326.jpg,0.9995282888412476
flag_night,06/46717683906.jpg,0.9995160102844238
flag_night,84/48716255684.jpg,0.9995146989822388
flag_mirror,80/46907119080.jpg,0.9999854564666748
flag_mirror,18/50925091218.jpg,0.9999730587005615
flag_mirror,26/43735125526.jpg,0.9999657869338989
flag_mirror,05/52717229505.jpg,0.9999570846557617
flag_mirror,50/44069464950.jpg,0.9999568462371826
flag_mirror,45/47212547345.jpg,0.9999533891677856
flag_mirror,72/49921129172.jpg,0.9999533891677856
flag_mirror,03/47124787903.jpg,0.9999517202377319
flag_mirror,93/50068574993.jpg,0.9999487400054932
flag_mirror,09/43941453709.jpg,0.9999459981918335
flag_mirror,89/43907645189.jpg,0.9999434947967529
flag_mirror,36/43908080836.jpg,0.9999434947967529
flag_mirror,02/49827433702.jpg,0.9999406337738037
flag_mirror,23/46967870723.jpg,0.9999403953552246
flag_mirror,99/48134094699.jpg,0.9999349117279053
flag_mirror,06/44039136806.jpg,0.9999333620071411
flag_mirror,39/44749780239.jpg,0.999932050704956
flag_mirror,69/44017927069.jpg,0.9999282360076904
flag_mirror,67/44411511667.jpg,0.9999271631240845
flag_mirror,95/44937809895.jpg,0.9999258518218994
flag_mirror,08/47301260408.jpg,0.9999252557754517
flag_mirror,04/44872032904.jpg,0.9999247789382935
flag_mirror,47/43852644247.jpg,0.9999232292175293
flag_mirror,93/44305618593.jpg,0.9999203681945801
flag_mirror,26/49039429526.jpg,0.9999184608459473
flag_mirror,10/45937574810.jpg,0.9999184608459473
flag_mirror,73/50706369873.jpg,0.9999151229858398
flag_mirror,23/49926051923.jpg,0.9999110698699951
flag_mirror,10/44633945810.jpg,0.9999080896377563
flag_mirror,90/51324141390.jpg,0.9999068975448608
flag_mirror,27/40065756827.jpg,0.9999055862426758
flag_mirror,56/38370104056.jpg,0.9999052286148071
flag_mirror,01/51535622801.jpg,0.999904990196228
flag_mirror,28/52286698328.jpg,0.999904990196228
flag_mirror,80/47672101680.jpg,0.9999046325683594
flag_mirror,77/50192496577.jpg,0.9998977184295654
flag_mirror,72/47117616172.jpg,0.9998941421508789
flag_mirror,41/50050004641.jpg,0.9998928308486938
flag_mirror,50/47211436750.jpg,0.9998892545700073
flag_mirror,49/44322020549.jpg,0.9998834133148193
flag_screen,29/44201975529.jpg,0.999984860420227
flag_screen,38/46042579738.jpg,0.9999722242355347
flag_screen,73/42256025673.jpg,0.9999570846557617
flag_screen,75/50858759875.jpg,0.9999270439147949
flag_screen,62/44533464562.jpg,0.9999244213104248
flag_screen,46/45670782446.jpg,0.9999040365219116
flag_screen,68/50304959468.jpg,0.9998611211776733
flag_screen,53/45309617653.jpg,0.9997060894966125
flag_screen,37/52035998437.jpg,0.999416708946228
flag_screen,61/50703541261.jpg,0.999416708946228
flag_screen,56/50757628856.jpg,0.9994012117385864
flag_screen,55/43862142855.jpg,0.9992550015449524
flag_screen,42/42255104842.jpg,0.9991863369941711
flag_screen,34/47653962134.jpg,0.9990912675857544
flag_screen,12/46504770812.jpg,0.9990436434745789
